effect,p_value,stopped_early,stop_day
56.509642857143035,0.7126903804709875,False,56
126.5300000000002,0.03457541717061766,True,8
-49.08928571428578,0.3687590103546153,False,56
-159.4696428571424,0.29848326166781036,False,56
-40.389642857143144,0.4823026715581518,False,56
-5.356428571428296,0.9221654154551107,False,56
16.45392857142906,0.8181336936123232,False,56
-320.7813333333331,0.04898104180231622,True,8
-273.376,0.04747507413338158,True,11
19.575357142856774,0.7740085614919432,False,56
9.671428571428578,0.87096231566545,False,56
131.13535714285717,0.14290040723703348,False,56
-108.65576923076947,0.03586557942549387,True,52
22.64214285714297,0.7504997261855656,False,56
-84.526785714286,0.21209756089468126,False,56
120.39607142857153,0.44460710966522177,False,56
62.45821428571412,0.38626373715600804,False,56
87.0660714285716,0.19971458734165254,False,56
-51.358571428571395,0.39917688455681327,False,56
32.00285714285701,0.7691171305097634,False,56
-329.71699999999987,0.042336003281934015,True,7
-11.244642857142708,0.8860679751671074,False,56
-243.16888888888866,0.038079837179431295,True,18
359.6119999999996,0.03460024704625146,True,10
-77.81964285714253,0.6339389844176222,False,56
-42.49642857142862,0.5240950800587811,False,56
-40.11071428571381,0.5589585998718319,False,56
37.49428571428575,0.6629398823519506,False,56
276.3974999999998,0.038911589569105134,True,9
35.89214285714297,0.6092229653261824,False,56
69.00500000000011,0.19413403627850395,False,56
-7.113571428571504,0.9422298894517656,False,56
-11.074999999999136,0.832705538222673,False,56
-2.078928571428605,0.9758184488885796,False,56
-4.878928571428332,0.9436441729964777,False,56
318.91949999999997,0.036764030619209444,True,9
331.7486666666671,0.025217599987985905,True,8
173.79672727272714,0.046527409958249145,True,26
137.96341304347834,0.03984234152687362,True,43
74.94178571428597,0.2651436924352378,False,56
-40.10249999999951,0.4741344028886385,False,56
20.262142857142635,0.7050403310481835,False,56
53.404285714285834,0.324541304931429,False,56
-179.4775000000002,0.04193250730075368,True,20
19.055000000000064,0.7562229358550109,False,56
-13.402500000000146,0.8053793434161741,False,56
341.6252833333333,0.04494045978912561,True,49
-20.7153571428571,0.8944329561603456,False,56
-99.8357142857144,0.14089854490717563,False,56
68.37857142857138,0.3222753588600861,False,56
-9.200357142857229,0.8860727735791671,False,56
8.006785714285343,0.9114084067211139,False,56
408.2600000000002,0.0399657556357142,True,7
10.046785714286216,0.9201342715643301,False,56
-363.3624999999997,0.009790307266086502,True,7
-142.6961904761904,0.048640385671098095,True,34
-7.488928571428232,0.9199292307988066,False,56
43.80571428571443,0.6098915002699485,False,56
-27.30178571428587,0.643190110098837,False,56
344.345,0.03702531758435746,True,8
-3.9671428571432443,0.955583238127764,False,56
68.86964285714294,0.3043589077624964,False,56
222.07409090909073,0.03818401932383591,True,15
22.691428571428332,0.723738078967943,False,56
235.49199999999996,0.03765433941899248,True,15
-298.17799999999966,0.023239304631581418,True,10
289.8941666666667,0.027955523652237094,True,16
-2.997500000000173,0.9562940402937052,False,56
335.2894545454544,0.03867383350629613,True,26
96.03071428571434,0.09914535120818753,False,56
-38.24678571428558,0.6369487568989667,False,56
6.320357142857347,0.9201592926192252,False,56
-22.22857142857106,0.7360786129792619,False,56
90.95428571428533,0.2988577314811743,False,56
-24.830714285714066,0.7405663832474146,False,56
20.45750000000021,0.7150128501137778,False,56
-56.487142857142544,0.5651979131930758,False,56
47.61071428571336,0.47269752660112363,False,56
-29.014999999999645,0.6463169934639216,False,56
74.10785714285703,0.2456870663128374,False,56
12.733571428571395,0.9350866296379787,False,56
202.13857142857137,0.10926878583485147,False,56
-45.701071428571595,0.4882679150434992,False,56
21.11642857142874,0.8258866291180645,False,56
28.49678571428558,0.6564562334468566,False,56
194.10108695652184,0.045552880450850625,True,43
2.049642857142544,0.9810387438705341,False,56
-11.869642857142935,0.855889842175545,False,56
